data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,month_ending_date,drug_overdose_deaths,states
2025-01-05,2023,9,United States,Methamphetamine,2023-09-30,35119.0,
2025-01-05,2023,9,United States,Oxycodone,2023-09-30,4262.0,
2025-01-05,2023,9,United States,Xylazine,2023-09-30,5869.0,
2025-01-05,2023,10,United States,Cocaine,2023-10-31,31939.0,
2025-01-05,2023,10,United States,Fentanyl,2023-10-31,75262.0,
2025-01-05,2023,10,United States,Gabapentin,2023-10-31,4165.0,
2025-01-05,2023,10,United States,Heroin,2023-10-31,4384.0,
2025-01-05,2023,10,United States,Methamphetamine,2023-10-31,34930.0,
2025-01-05,2023,10,United States,Oxycodone,2023-10-31,4227.0,
2025-01-05,2023,10,United States,Xylazine,2023-10-31,6059.0,
2025-01-05,2023,11,United States,Cocaine,2023-11-30,31791.0,
2025-01-05,2023,11,United States,Fentanyl,2023-11-30,74239.0,
2025-01-05,2023,11,United States,Gabapentin,2023-11-30,4071.0,
2025-01-05,2023,11,United States,Heroin,2023-11-30,4218.0,
2025-01-05,2023,11,United States,Methamphetamine,2023-11-30,34624.0,
2025-01-05,2023,11,United States,Oxycodone,2023-11-30,4170.0,
2025-01-05,2023,11,United States,Xylazine,2023-11-30,6218.0,
2025-01-05,2023,12,United States,Cocaine,2023-12-31,31506.0,
2025-01-05,2023,12,United States,Fentanyl,2023-12-31,72984.0,
2025-01-05,2023,12,United States,Gabapentin,2023-12-31,3978.0,
2025-01-05,2023,12,United States,Heroin,2023-12-31,4067.0,
2025-01-05,2023,12,United States,Methamphetamine,2023-12-31,34043.0,
2025-01-05,2023,12,United States,Oxycodone,2023-12-31,4104.0,
2025-01-05,2023,12,United States,Xylazine,2023-12-31,6402.0,
2025-01-05,2024,1,United States,Cocaine,2024-01-31,31101.0,
2025-01-05,2024,1,United States,Fentanyl,2024-01-31,71540.0,
2025-01-05,2024,1,United States,Gabapentin,2024-01-31,3964.0,
2025-01-05,2024,1,United States,Heroin,2024-01-31,3950.0,
2025-01-05,2024,1,United States,Methamphetamine,2024-01-31,33628.0,
2025-01-05,2024,1,United States,Oxycodone,2024-01-31,4084.0,
2025-01-05,2024,1,United States,Xylazine,2024-01-31,6589.0,
2025-01-05,2024,2,United States,Cocaine,2024-02-29,30748.0,
2025-01-05,2024,2,United States,Fentanyl,2024-02-29,70184.0,
2025-01-05,2024,2,United States,Gabapentin,2024-02-29,3897.0,
2025-01-05,2024,2,United States,Heroin,2024-02-29,3832.0,
2025-01-05,2024,2,United States,Methamphetamine,2024-02-29,33320.0,
2025-01-05,2024,2,United States,Oxycodone,2024-02-29,4007.0,
2025-01-05,2024,2,United States,Xylazine,2024-02-29,6702.0,
2025-01-05,2024,3,United States,Cocaine,2024-03-31,30140.0,
2025-01-05,2024,3,United States,Fentanyl,2024-03-31,68171.0,
2025-01-05,2024,3,United States,Gabapentin,2024-03-31,3807.0,
2025-01-05,2024,3,United States,Heroin,2024-03-31,3669.0,
2025-01-05,2024,3,United States,Methamphetamine,2024-03-31,32729.0,
2025-01-05,2024,3,United States,Oxycodone,2024-03-31,3898.0,
2025-01-05,2024,3,United States,Xylazine,2024-03-31,6780.0,
2025-01-05,2024,4,United States,Cocaine,2024-04-30,29413.0,
2025-01-05,2024,4,United States,Fentanyl,2024-04-30,66004.0,
2025-01-05,2024,4,United States,Gabapentin,2024-04-30,3687.0,
2025-01-05,2024,4,United States,Heroin,2024-04-30,3550.0,
2025-01-05,2024,4,United States,Methamphetamine,2024-04-30,32051.0,
2025-01-05,2024,4,United States,Oxycodone,2024-04-30,3785.0,
2025-01-05,2024,4,United States,Xylazine,2024-04-30,6787.0,
2025-01-05,2024,5,United States,Cocaine,2024-05-31,28587.0,
2025-01-05,2024,5,United States,Fentanyl,2024-05-31,63503.0,
2025-01-05,2024,5,United States,Gabapentin,2024-05-31,3613.0,
2025-01-05,2024,5,United States,Heroin,2024-05-31,3431.0,
2025-01-05,2024,5,United States,Methamphetamine,2024-05-31,31336.0,
2025-01-05,2024,5,United States,Oxycodone,2024-05-31,3692.0,
2025-01-05,2024,5,United States,Xylazine,2024-05-31,6749.0,
2025-01-05,2024,6,United States,Cocaine,2024-06-30,27748.0,
2025-01-05,2024,6,United States,Fentanyl,2024-06-30,61075.0,
2025-01-05,2024,6,United States,Gabapentin,2024-06-30,3501.0,
2025-01-05,2024,6,United States,Heroin,2024-06-30,3247.0,
2025-01-05,2024,6,United States,Methamphetamine,2024-06-30,30700.0,
2025-01-05,2024,6,United States,Oxycodone,2024-06-30,3579.0,
2025-01-05,2024,6,United States,Xylazine,2024-06-30,6708.0,
2025-01-05,2019,1,Region 1,Fentanyl,2019-01-31,3420.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,2,Region 1,Fentanyl,2019-02-28,3434.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,3,Region 1,Fentanyl,2019-03-31,3443.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,4,Region 1,Fentanyl,2019-04-30,3440.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,5,Region 1,Fentanyl,2019-05-31,3439.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,6,Region 1,Fentanyl,2019-06-30,3461.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,7,Region 1,Fentanyl,2019-07-31,3464.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,8,Region 1,Fentanyl,2019-08-31,3539.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,9,Region 1,Fentanyl,2019-09-30,3553.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,10,Region 1,Fentanyl,2019-10-31,3620.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,11,Region 1,Fentanyl,2019-11-30,3653.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,12,Region 1,Fentanyl,2019-12-31,3719.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,1,Region 1,Fentanyl,2020-01-31,3763.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,2,Region 1,Fentanyl,2020-02-29,3815.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,3,Region 1,Fentanyl,2020-03-31,3833.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,4,Region 1,Fentanyl,2020-04-30,3926.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,5,Region 1,Fentanyl,2020-05-31,4030.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,6,Region 1,Fentanyl,2020-06-30,4039.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,7,Region 1,Fentanyl,2020-07-31,4112.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,8,Region 1,Fentanyl,2020-08-31,4062.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,9,Region 1,Fentanyl,2020-09-30,4105.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,10,Region 1,Fentanyl,2020-10-31,4091.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,11,Region 1,Fentanyl,2020-11-30,4093.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2020,12,Region 1,Fentanyl,2020-12-31,4117.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,1,Region 1,Fentanyl,2021-01-31,4194.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,2,Region 1,Fentanyl,2021-02-28,4201.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,3,Region 1,Fentanyl,2021-03-31,4283.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,4,Region 1,Fentanyl,2021-04-30,4288.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,5,Region 1,Fentanyl,2021-05-31,4278.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,6,Region 1,Fentanyl,2021-06-30,4335.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,7,Region 1,Fentanyl,2021-07-31,4342.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,8,Region 1,Fentanyl,2021-08-31,4469.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,9,Region 1,Fentanyl,2021-09-30,4570.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,10,Region 1,Fentanyl,2021-10-31,4665.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,11,Region 1,Fentanyl,2021-11-30,4738.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2021,12,Region 1,Fentanyl,2021-12-31,4775.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,1,Region 1,Fentanyl,2022-01-31,4766.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,2,Region 1,Fentanyl,2022-02-28,4805.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,3,Region 1,Fentanyl,2022-03-31,4819.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,4,Region 1,Fentanyl,2022-04-30,4845.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,5,Region 1,Fentanyl,2022-05-31,4840.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,6,Region 1,Fentanyl,2022-06-30,4835.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,7,Region 1,Fentanyl,2022-07-31,4842.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,8,Region 1,Fentanyl,2022-08-31,4805.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,9,Region 1,Fentanyl,2022-09-30,4781.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,10,Region 1,Fentanyl,2022-10-31,4830.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,11,Region 1,Fentanyl,2022-11-30,4857.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2022,12,Region 1,Fentanyl,2022-12-31,4871.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,1,Region 1,Fentanyl,2023-01-31,4898.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,2,Region 1,Fentanyl,2023-02-28,4900.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,3,Region 1,Fentanyl,2023-03-31,4847.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,4,Region 1,Fentanyl,2023-04-30,4824.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,5,Region 1,Fentanyl,2023-05-31,4848.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,6,Region 1,Fentanyl,2023-06-30,4833.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,7,Region 1,Fentanyl,2023-07-31,4800.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,8,Region 1,Fentanyl,2023-08-31,4767.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,9,Region 1,Fentanyl,2023-09-30,4739.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,10,Region 1,Fentanyl,2023-10-31,4586.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,11,Region 1,Fentanyl,2023-11-30,4498.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2023,12,Region 1,Fentanyl,2023-12-31,4426.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,1,Region 1,Fentanyl,2024-01-31,4339.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,2,Region 1,Fentanyl,2024-02-29,4236.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,3,Region 1,Fentanyl,2024-03-31,4181.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,4,Region 1,Fentanyl,2024-04-30,4051.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,5,Region 1,Fentanyl,2024-05-31,3883.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2024,6,Region 1,Fentanyl,2024-06-30,3766.0,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont, New York"
2025-01-05,2019,1,Region 2,Fentanyl,2019-01-31,4328.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,2,Region 2,Fentanyl,2019-02-28,4389.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,3,Region 2,Fentanyl,2019-03-31,4381.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,4,Region 2,Fentanyl,2019-04-30,4331.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,5,Region 2,Fentanyl,2019-05-31,4277.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,6,Region 2,Fentanyl,2019-06-30,4252.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,7,Region 2,Fentanyl,2019-07-31,4296.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,8,Region 2,Fentanyl,2019-08-31,4311.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,9,Region 2,Fentanyl,2019-09-30,4333.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,10,Region 2,Fentanyl,2019-10-31,4347.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,11,Region 2,Fentanyl,2019-11-30,4411.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2019,12,Region 2,Fentanyl,2019-12-31,4512.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,1,Region 2,Fentanyl,2020-01-31,4656.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,2,Region 2,Fentanyl,2020-02-29,4744.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,3,Region 2,Fentanyl,2020-03-31,4879.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,4,Region 2,Fentanyl,2020-04-30,5076.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,5,Region 2,Fentanyl,2020-05-31,5362.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,6,Region 2,Fentanyl,2020-06-30,5512.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,7,Region 2,Fentanyl,2020-07-31,5615.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,8,Region 2,Fentanyl,2020-08-31,5737.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,9,Region 2,Fentanyl,2020-09-30,5824.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,10,Region 2,Fentanyl,2020-10-31,5895.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,11,Region 2,Fentanyl,2020-11-30,5986.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2020,12,Region 2,Fentanyl,2020-12-31,6013.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,1,Region 2,Fentanyl,2021-01-31,6205.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,2,Region 2,Fentanyl,2021-02-28,6258.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,3,Region 2,Fentanyl,2021-03-31,6415.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,4,Region 2,Fentanyl,2021-04-30,6455.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,5,Region 2,Fentanyl,2021-05-31,6375.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,6,Region 2,Fentanyl,2021-06-30,6471.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,7,Region 2,Fentanyl,2021-07-31,6569.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,8,Region 2,Fentanyl,2021-08-31,6677.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,9,Region 2,Fentanyl,2021-09-30,6833.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,10,Region 2,Fentanyl,2021-10-31,6979.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,11,Region 2,Fentanyl,2021-11-30,7037.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2021,12,Region 2,Fentanyl,2021-12-31,7148.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,1,Region 2,Fentanyl,2022-01-31,7155.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,2,Region 2,Fentanyl,2022-02-28,7214.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,3,Region 2,Fentanyl,2022-03-31,7170.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,4,Region 2,Fentanyl,2022-04-30,7194.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,5,Region 2,Fentanyl,2022-05-31,7238.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,6,Region 2,Fentanyl,2022-06-30,7210.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,7,Region 2,Fentanyl,2022-07-31,7243.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,8,Region 2,Fentanyl,2022-08-31,7236.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,9,Region 2,Fentanyl,2022-09-30,7247.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,10,Region 2,Fentanyl,2022-10-31,7255.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,11,Region 2,Fentanyl,2022-11-30,7345.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2022,12,Region 2,Fentanyl,2022-12-31,7398.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
2025-01-05,2023,1,Region 2,Fentanyl,2023-01-31,7407.0,"Delaware, District of Columbia, Maryland, Pennsylvania, Virginia, West Virginia, New Jersey"
